Use->BI,1.94561194667
Use->PU,1.73411479986
PU->BI,1.72922852002
BI->Use,1.72525869623
PEU->ENJ,1.61585043316
PU->Use,1.61495219272
Qu->PU,1.58456564418
Qu->BI,1.57654538482
BI->PU,1.57555883761
Qu->Use,1.54333065697
PU->ENJ,1.54073376083
Im->JR,1.53097546301
Qu->ENJ,1.52359898603
ENJ->PU,1.49857200838
Pf->JR,1.49637468835
ENJ->JR,1.49545790656
PU->JR,1.48616201802
Use->Pf,1.48575461992
SA->Pf,1.48508687782
BI->Pf,1.48479936435
Pf->BI,1.48083258163
Use->ENJ,1.48042866187
ENJ->PEU,1.47757250439
ENJ->BI,1.47581163375
SA->ENJ,1.47573821248
Use->JR,1.47496646562
Im->BI,1.47254137253
PEU->Pf,1.47072259302
SA->JR,1.46803158701
PEU->JR,1.4670766278
BI->ENJ,1.46396546558
PU->Pf,1.45994280478
Im->Use,1.45818372215
Im->ENJ,1.45769798409
JR->Pf,1.45393626969
Qu->JR,1.44257583535
SA->Im,1.43809570405
JR->BI,1.43744777411
Im->PU,1.43741455659
PEU->BI,1.43659874068
ENJ->Use,1.43174342984
Im->Pf,1.43142263939
Qu->Pf,1.43047606715
ENJ->Pf,1.42890177338
PU->Im,1.42075778528
Pf->ENJ,1.41947984658
PU->Qu,1.41906494876
Use->Qu,1.41414342702
JR->Im,1.41327311453
BI->Im,1.41177365245
SA->Use,1.40916473137
Pf->Use,1.40903117739
Use->Im,1.40870517301
JR->ENJ,1.40718773046
PEU->PU,1.4043711055
BI->JR,1.40384970163
Im->SA,1.40338490557
SA->BI,1.40331648521
PEU->Use,1.40154598062
Qu->PEU,1.39938519522
PU->PEU,1.3913704756
BI->Qu,1.38922440572
ENJ->Im,1.38878043578
JR->Use,1.38487476219
SA->PEU,1.38454063052
Use->PEU,1.38307595554
Pf->Im,1.37904881299
Im->PEU,1.37880864646
BI->PEU,1.37392654352
PEU->Im,1.37271548519
Pf->PEU,1.36984731232
Qu->Im,1.36479366446
JR->PEU,1.36251295117
SA->PU,1.35913763713
ENJ->Qu,1.35509959076
PEU->Qu,1.35306031759
Pf->PU,1.34883912858
ENJ->SA,1.33957124386
JR->SA,1.33938427255
Pf->SA,1.33361748316
Use->SA,1.3310075112
JR->PU,1.32923483332
PU->SA,1.32092722721
BI->SA,1.31847912789
Im->Qu,1.31211449773
SA->Qu,1.30124046572
PEU->SA,1.29714249537
JR->Qu,1.2779506421
Pf->Qu,1.27612081561
Qu->SA,1.27166859869
